Bee Well Honey, Wildflower, Quarts	44 oz Jar		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 1 Tablespoon(s) (21g) Servings Per Container 44 Amount Per Serving Calories from Fat 0 Calories 60 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 0% Sodium 0mg 6% Total Carbohydrates 18g 0% Dietary Fiber 0g Sugars 18g Protein 0g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Cholula Hot Sauce, Chipotle	5 fl oz (150 ml)		http://www.publix.com/images/products/160000/161317-600x600-A.jpg			
Pataks Original Simmer Sauce, Tikka Masala Curry, Medium	15 oz (425 g)		http://www.publix.com/images/products/725000/729622-600x600-A.jpg			
Bee City Honey, Jars, Pure Raw	24 oz Jar		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg			
Colgin Liquid Smoke, Natural Mesquite	4 fl oz (118 ml)	Original recipe. Indoor easy. Outdoor delicious. Where there's smoke, there's flavor! Gluten free. New flip top lid. Carne. Barbecue. Soups. Fajitas. Turkey. Beef. Brisket. Chicken. Pescados. Pollo. Fish. Indoor oven, outdoor grill! Cooking sauce for easy oven barbecuing and charcoal broiling. Dash or brush on steaks, chicken, hamburgers, or even hot dogs before cooking for tangy outdoor smoke flavor. Excellent for seasoning, soups, gravies, sauces, baked beans, salads, dips, oysters, eggs, fish, poultry or wherever smoke flavor is desired. Visit www.colgin.com for delicious Liquid Smoke recipes! 1869 - First Smokehouse Built in Mexia, TX: Colgin is the all-natural liquid smoke with no additives or preservatives. Colgin is vegan, contains no animal by-products and is gluten free. Colgin is the instant answer for adding smoke flavor to almost any food that would benefit from real smoke flavor and aroma. Create a gourmet flavored dish with just a few shakes! Old smokehouse flavor in a bottle. www.colgin.com. An all-natural mesquite smoke flavor enhancer for any type of food.Show Less, poultry or wherever smoke flavor is desired. Visit www.colgin.com for delicious Liquid Smoke recipes! 1869 - First Smokehouse Built in Mexia, TX: Colgin is the all-natural liquid smoke with no additives or preservatives. Colgin is vegan, contains no animal by-products and is gluten free. Colgin is the instant answer for adding smoke flavor to almost any food that would benefit from real smoke flavor and aroma. Create a gourmet flavored dish with just a few shakes! Old smokehouse flavor in a bottle. www.colgin.com. An all-natural mesquite smoke flavor enhancer for any type of food.	http://www.publix.com/images/products/785000/789876-600x600-A.jpg			
Iberia Garlic, Minced	32 oz (2 lb) 907 g		http://www.publix.com/images/products/880000/882096-600x600-A.jpg			
Iberia Marinade, Spanish	10 fl oz (295.7 ml)		http://www.publix.com/images/products/140000/142779-600x600-A.jpg			
Full Moon Sauce, BBQ	16 oz Bottle		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg			
Lea & Perrins Marinade in-a-Bag, Cracked Peppercorn	12 oz (340 g)		http://www.publix.com/images/products/395000/395996-600x600-A.jpg			
Publix Steak Seasoning	16 fl oz (473 ml)		http://www.publix.com/images/products/130000/131314-600x600-A.jpg			
La Lechonera Mojo Criollo	23 fl oz (680 ml)		http://www.publix.com/images/products/300000/304819-600x600-A.jpg			
Grace Pepper Sauce, Sweet and Hot	4.80 oz Bottle		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 2 Tablespoon(s) (32g) Servings Per Container 5 Amount Per Serving Calories from Fat 0 Calories 100 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 0% Sodium 0mg 8% Total Carbohydrates 24g 0% Dietary Fiber 0g Sugars 24g Protein 0g 0% Vitamin A 6% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
KC Masterpiece Marinade, 30 Minute, Caribbean Jerk	16 fl oz (1 pt) 473 ml		http://www.publix.com/images/products/395000/395961-600x600-A.jpg			
Iberia Marinade, Spanish, Mojo Criollo	10 fl oz (295.7 ml)		http://www.publix.com/images/products/140000/142481-600x600-A.jpg			
Hooters Wing Sauce, Hot	12 fl oz (355 ml)		http://www.publix.com/images/products/20000/022109-600x600-A.jpg			
Hiatts Brussel Sprouts, Pickled	16 oz		http://www.publix.com/images/products/215000/219358-600x600-A.jpg			
Gmommas Cookies, Chocolate Chip Pecan	5.50 oz Bag		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 1 Ounce(s) (28g) Servings Per Container 5 Amount Per Serving Calories from Fat 70 Calories 130 % Daily Value* 12% Total Fat 8g 20% Saturated Fat 4g Trans Fat 0g 7% Cholesterol 20mg 4% Sodium 85mg 5% Total Carbohydrates 15g 4% Dietary Fiber 1g Sugars 10g Protein 1g 2% Vitamin A 0% Vitamin C 0% Calcium 4% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Matouks Hot Sauce, Salsa Picante	10 fl oz (300 ml)		http://www.publix.com/images/products/305000/306567-600x600-A.jpg			
Bakers Peanuts, Carolina Cajun	18 oz (510 g)		http://www.publix.com/images/products/205000/208055-600x600-A.jpg			
More Than Gourmet Stock, Chicken, Classic Roasted	1.5 oz (42.5 g)		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg			
Louisiana Wing Sauce, The Original	12 oz (354 ml)		http://www.publix.com/images/products/125000/129200-600x600-A.jpg			
Cholula Hot Sauce, Chili Garlic	5 fl oz (150 ml)		http://www.publix.com/images/products/395000/398941-600x600-A.jpg			
Tony Chacheres Marinade, 30 Minute, Creole Style Chicken	12 fl oz (340 g)		http://www.publix.com/images/products/350000/351976-600x600-A.jpg			
Charleston Favorites Relish, Jerusalem Artichoke	16 fl oz (473 ml)		http://www.publix.com/images/products/120000/122012-600x600-A.jpg		Jerusalem Artichokes, Red and Green Bell Peppers, Sugar, Vinegar, Flour (Wheat), Mustard Seed, Celery Seed, Turmeric, Salt.	
Hiatts Chow Chow	16 oz		http://www.publix.com/images/products/200000/202846-600x600-A.jpg			
Bennetts Chili Sauce, Original	12 oz (340 g)		http://www.publix.com/images/products/355000/355944-600x600-A.jpg			
The Dutch Kettle Apple Butter, Caramel Pecan, Homemade Style	19 oz (538 g)		http://www.publix.com/images/products/215000/218722-600x600-A.jpg			
Wells Barbecue Sauce, Hog Heaven	18 oz		http://www.publix.com/images/products/205000/205709-600x600-A.jpg	Nutrition Facts Serving Size 2 Tablespoon(s) (28g) Servings Per Container 17 Amount Per Serving Calories from Fat 0 Calories 0 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 3% Sodium 65mg 0% Total Carbohydrates 0g 0% Dietary Fiber 0g Sugars 0g Protein 1g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Distilled Vinegar, Salt, Sugar, Water, Smoke Flavoring, Peppers, Spices And Xanthan Gum.	
Beef O Bradys Wing Sauce, Buffalo	12.5 oz (354 g)		http://www.publix.com/images/products/200000/201661-600x600-A.jpg			
McCormick Seafood Sauce, Scampi	7.5 oz (212 g)		http://www.publix.com/images/products/425000/427668-600x600-A.jpg			
Charleston Pig BBQ Sauce, Pigs and Chicken	12.5 fl oz (369 ml)		http://www.publix.com/images/products/205000/205783-600x600-A.jpg			
Footys Hot Sauce	5 fl oz (147 ml)		http://www.publix.com/images/products/920000/922155-600x600-A.jpg			
Macs Spd Shp BBQ Sauce, Vinegar	16 oz Bottle		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 2 Tablespoon(s) (30ml) Servings Per Container 16 Amount Per Serving Calories from Fat 0 Calories 10 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 13% Sodium 300mg 1% Total Carbohydrates 2g 0% Dietary Fiber 0g Sugars 1g Protein 0g 2% Vitamin A 6% Vitamin C 0% Calcium 2% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Durkee Famous Sauce, Sandwich & Salad	10 oz (283.5 g)		http://www.publix.com/images/products/360000/360491-600x600-A.jpg			
Caribbean Exotic Gourmet Hot Calypso Sauce	11.50 oz Bottle		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 1 Teaspoon(s) (5ml) Servings Per Container 69 Amount Per Serving Calories from Fat 0 Calories 0 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 2% Sodium 55mg 0% Total Carbohydrates 0g 0% Dietary Fiber 0g Sugars 0g Protein 0g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Anntonys All Purpose Sauce, Caribbean	17 oz (1 lb 1 oz) 481 g		http://www.publix.com/images/products/205000/208052-600x600-A.jpg	Nutrition Facts Serving Size 2 tbsp. (38g) Servings Per Container about 13 Amount Per Serving Calories from Fat 0 Calories 30 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 25% Sodium 610mg 2% Total Carbohydrates 7g 0% Dietary Fiber 0g Sugars 5g Protein 0g 4% Vitamin A 0% Vitamin C 0% Calcium 2% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Water, Vinegar, Onions, Garlic, Sugar, Red Pepper, Xanthan Gum, Anntony's Secret Blend Of Caribbean Herbs & Spices.	Sealed For Your Protection.
Hiatts Pickles, Bread & Butter	16 fl oz		http://www.publix.com/images/products/200000/202841-600x600-A.jpg			
Crosse & Blackwell Ham Glaze, Premium	10 oz (283 g)		http://www.publix.com/images/products/300000/302072-600x600-A.jpg			
Macs Spd Shp BBQ Sauce, Spicy Mustard	16 oz Bottle		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 2 Tablespoon(s) (30ml) Servings Per Container 32 Amount Per Serving Calories from Fat 10 Calories 50 % Daily Value* 2% Total Fat 1g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 7% Sodium 170mg 3% Total Carbohydrates 10g 0% Dietary Fiber 0g Sugars 9g Protein 0g 2% Vitamin A 4% Vitamin C 0% Calcium 2% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Baron Hot Sauce, West Indian	5.50 oz Bottle		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 1 Teaspoon(s) (5g) Servings Per Container 30 Amount Per Serving Calories from Fat 0 Calories 0 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 2% Sodium 40mg 0% Total Carbohydrates 0g 0% Dietary Fiber 0g Sugars 0g Protein 0g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Chef Pearl Chung Soy Sauce, Mushroom	20 fl oz (592 ml)		http://www.publix.com/images/products/800000/800502-600x600-A.jpg			
Bear Branch Milling Honey, North Carolina	16 oz (454 g)		http://www.publix.com/images/products/200000/202838-600x600-A.jpg	Nutrition Facts Serving Size 1 tbsp Servings Per Container 24 Amount Per Serving Calories from Fat 0 Calories 64 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 0% Sodium 1mg 6% Total Carbohydrates 17g 0% Dietary Fiber 0g Sugars 17g Protein 0g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Pure Raw Honey.	
Badia Steak Sauce, Chimichurri, with Olive Oil	8 oz (226.8 g)		http://www.publix.com/images/products/175000/175081-600x600-A.jpg			
Carolina Table Salt Rub, Original	5.8 oz (164 g)	Rub; spice; seasoning; crust; topping; base; garnish. Great on 'most anything! Est 2012. Genuine. Authentic. What started as a rub evolved into a trusted kitchen staple and fitting tribute to tasty Southern cooking when Carolina Table Salt co-creators (and newlyweds) Michael and Geena's love for each other was coupled with an undeniable passion for great food and good times. Flavorful on most anything grilled, smoked, roasted or sauteed - from pork to chicken to fish and beef - even veggies, Carolina Table Salt continues to blur everything from state lines to recipe cards. More than just a rub, it's a spice, a seasoning, a crust, a topping, a base and a garnish. Part North, part South - 100% Carolina. For recipes and more check out carolinatablesalt.com. USA made.Show Lessolina Table Salt continues to blur everything from state lines to recipe cards. More than just a rub, it's a spice, a seasoning, a crust, a topping, a base and a garnish. Part North, part South - 100% Carolina. For recipes and more check out carolinatablesalt.com. USA made.	http://www.publix.com/images/products/215000/219366-600x600-A.jpg			
Goya Pepper Paste, Sun Dried	7.50 oz Jar		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 1 Tablespoon(s) (20g) Servings Per Container 11 Amount Per Serving Calories from Fat 0 Calories 10 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 4% Sodium 100mg 1% Total Carbohydrates 3g 0% Dietary Fiber Less than 1 gram Sugars 0g Protein 0g 0% Vitamin A 20% Vitamin C 2% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Calabash Cocktail Sauce	12 oz (340 g)		http://www.publix.com/images/products/200000/200544-600x600-A.jpg			
Olde Colony, Snack Plain	5 oz Bag		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 17 Piece(s) (28g) Servings Per Container 5 Amount Per Serving Calories from Fat 25 Calories 110 % Daily Value* 5% Total Fat 3g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 10% Sodium 240mg 6% Total Carbohydrates 19g 0% Dietary Fiber 0g Sugars 14g Protein 2g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron 4% Thiamin 2% Riboflavin 4% Niacin 4% Folate * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Caribbean Sunshine Hot Pepper Sauce	6 fl oz (177 ml)		http://www.publix.com/images/products/160000/163915-600x600-A.jpg			
